_id,scode,housenumber,pavilion,street_d_name,street_s_name,district_name,post_index,change_doc_date,change_doc_state,x,y
15978,1741,49а,"",Наукова,Наукова,Франківський район,79060,,,23.98930229,49.80423756
15979,1741,4а,"",Наукова,Наукова,Франківський район,79053,,,24.00442868,49.80559803
15980,1741,5,"",Наукова,Наукова,Франківський район,,,,24.00802492,49.80225937
15981,1741,50,"",Наукова,Наукова,Франківський район,79060,,,23.99488925,49.80670965
15982,1741,51,"",Наукова,Наукова,"",79071,,,23.98707607,49.80425632
15983,1741,52,"",Наукова,Наукова,Франківський район,79060,,,23.99398042,49.80680016
15984,1741,53,"",Наукова,Наукова,Франківський район,79071,,,23.98653495,49.80405925
15985,1741,54,"",Наукова,Наукова,Франківський район,79060,,,23.99514733,49.80645648
15986,1741,55,"",Наукова,Наукова,Франківський район,79071,,,23.98612881,49.80454946
15987,1741,56,"",Наукова,Наукова,Франківський район,79060,,,23.99449811,49.80614508
15988,1741,57,"",Наукова,Наукова,Франківський район,79071,,,23.98440117,49.80414870
15989,1741,58,"",Наукова,Наукова,Франківський район,79060,,,23.99534042,49.80558091
15990,1741,59,"",Наукова,Наукова,Франківський район,79071,,,23.98487426,49.80463560
15991,1741,5а,"",Наукова,Наукова,Франківський район,,,,24.01028825,49.79919975
15992,1741,6,"",Наукова,Наукова,Франківський район,79053,,,24.00434276,49.80452860
15993,1741,60,"",Наукова,Наукова,Франківський район,,,,23.99473613,49.80572438
15994,1741,61,"",Наукова,Наукова,Франківський район,79071,,,23.98353532,49.80461786
15995,1741,62,"",Наукова,Наукова,Франківський район,79060,,,23.99474971,49.80486410
15996,1741,64,"",Наукова,Наукова,Франківський район,79060,,,23.99302045,49.80509847
15997,1741,64а,"",Наукова,Наукова,Франківський район,,,,23.99291993,49.80498418
15998,1741,66,"",Наукова,Наукова,Франківський район,79060,,,23.99340003,49.80593345
15999,1741,68,"",Наукова,Наукова,Франківський район,79060,,,23.99292522,49.80577690
16000,1741,6а,"",Наукова,Наукова,Франківський район,79053,,,24.00363411,49.80560801
16001,1741,7,"",Наукова,Наукова,Франківський район,,,,24.00517971,49.80261317
16002,1741,74,"",Наукова,Наукова,Франківський район,79060,,,23.99187306,49.80542309
16003,1741,76,"",Наукова,Наукова,Франківський район,79060,,,23.99250554,49.80644333
16004,1741,7а,"",Наукова,Наукова,Франківський район,,,,23.99962443,49.80304471
16005,1741,7г,"",Наукова,Наукова,Франківський район,,,,24.00002347,49.80280881
16006,1741,7д,"",Наукова,Наукова,Франківський район,,2016-09-12T00:00:00,474,24.00118654,49.80316514
16007,1741,8,"",Наукова,Наукова,Франківський район,79053,,,24.00342390,49.80434398
16008,1741,82,"",Наукова,Наукова,Франківський район,79060,,,23.99269729,49.80691021
16009,1741,86,"",Наукова,Наукова,Франківський район,79060,,,23.99036306,49.80773416
16010,1741,8а,"",Наукова,Наукова,Франківський район,79053,,,24.00382812,49.80491560
16011,1741,9,"",Наукова,Наукова,Франківський район,79060,,,23.99408735,49.80363913
16012,1741,90,"",Наукова,Наукова,Франківський район,,,,23.99128714,49.80690954
16013,1741,92,"",Наукова,Наукова,Франківський район,,,,23.99014074,49.80618223
16014,1741,94,"",Наукова,Наукова,Франківський район,,,,23.99072315,49.80527080
16015,1741,96,"",Наукова,Наукова,Франківський район,79060,,,23.98907293,49.80548549
16016,1741,96а,"",Наукова,Наукова,Франківський район,,,,23.98868764,49.80540243
16017,1741,96б,"",Наукова,Наукова,Франківський район,79060,,,23.98815203,49.80557211
16018,1742,3,"",Нафтова,Нафтова,Шевченківський район,79024,,,24.04602512,49.85756336
16019,1742,9,"",Нафтова,Нафтова,Шевченківський район,79024,2015-07-17T00:00:00,386,24.04555337,49.85784359
16020,1742,9а,"",Нафтова,Нафтова,Шевченківський район,,2015-07-17T00:00:00,386,24.04562755,49.85770067
16021,1742,9б,"",Нафтова,Нафтова,Шевченківський район,,,,24.04578356,49.85796404
16022,1742,9в,"",Нафтова,Нафтова,Шевченківський район,,,,24.04583878,49.85779081
16023,1743,1,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05268485,49.83949935
16024,1743,10,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05293508,49.83974053
16025,1743,10а,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05303121,49.83992549
16026,1743,10б,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05299392,49.83983115
16027,1743,12,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05303466,49.84004443
16028,1743,12а,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05321600,49.84012192
16029,1743,12б,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05344053,49.84019243
16030,1743,14,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05362279,49.84025313
16031,1743,14а,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05380408,49.84031301
16032,1743,16,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05417577,49.84051842
16033,1743,16а,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05493258,49.84097671
16034,1743,17,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05423823,49.84092101
16035,1743,19,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05439602,49.84094508
16036,1743,21,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05435171,49.84123329
16037,1743,27,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05549498,49.84142107
16038,1743,28,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05526866,49.84106528
16039,1743,29,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05570823,49.84149910
16040,1743,29а,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05635887,49.84182562
16041,1743,29а,1,Ніжинська,Ніжинська,Личаківський район,,,,24.05628783,49.84186381
16042,1743,29б,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05641837,49.84187083
16043,1743,29в,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05558246,49.84191937
16044,1743,29г,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05577245,49.84152475
16045,1743,3,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05277923,49.83977821
16046,1743,31,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05648079,49.84211851
16047,1743,31а,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05663395,49.84203706
16048,1743,32,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05596875,49.84134615
16049,1743,33,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05695868,49.84227410
16050,1743,40,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05682796,49.84183824
16051,1743,40-1,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05676917,49.84167689
16052,1743,42,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05703313,49.84201646
16053,1743,42-1,"",Ніжинська,Ніжинська,Личаківський район,,,,24.05688697,49.84197226
16054,1743,44,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05736537,49.84199906
16055,1743,46,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05728042,49.84221344
16056,1743,48,"",Ніжинська,Ніжинська,Личаківський район,79014,,,24.05745969,49.84223625
16057,1743,5,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05283568,49.83994433
16058,1743,7,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05287235,49.84005319
16059,1743,8,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05289494,49.83962107
16060,1743,8,а,Ніжинська,Ніжинська,Личаківський район,,,,24.05313185,49.83964281
16061,1743,9,"",Ніжинська,Ніжинська,Личаківський район,79010,,,24.05357347,49.84041976
16062,1744,10,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06459867,49.84101898
16063,1744,11,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06485057,49.84126028
16064,1744,12,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06476252,49.84098774
16065,1744,14,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06512249,49.84089616
16066,1744,15,"",Ніщинського П.,П.Ніщинського,Личаківський район,,,,24.06598698,49.84091665
16067,1744,17,"",Ніщинського П.,П.Ніщинського,Личаківський район,,,,24.06616750,49.84078947
16068,1744,24,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06602687,49.84023514
16069,1744,25,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06680124,49.83953087
16070,1744,26,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06615669,49.84000478
16071,1744,27,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06688984,49.83942271
16072,1744,28,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06644176,49.83948295
16073,1744,28в,"",Ніщинського П.,П.Ніщинського,Личаківський район,,2017-03-06T00:00:00,72,24.06621020,49.83916775
16074,1744,29,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06699139,49.83929305
16075,1744,29а,"",Ніщинського П.,П.Ніщинського,Личаківський район,,,,24.06701498,49.83924500
16076,1744,30,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06665427,49.83914334
16077,1744,31,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06714502,49.83899688
16078,1744,32,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06682105,49.83897030
16079,1744,33,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06729423,49.83877848
16080,1744,35,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06774902,49.83808965
16081,1744,36,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06706071,49.83822762
16082,1744,38,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06722457,49.83795783
16083,1744,4,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06386206,49.84116595
16084,1744,40,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06684808,49.83800189
16085,1744,4а,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06376099,49.84118505
16086,1744,5,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06417550,49.84140459
16087,1744,6,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06411274,49.84110948
16088,1744,7,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06468517,49.84129464
16089,1744,8,"",Ніщинського П.,П.Ніщинського,Личаківський район,79014,,,24.06427169,49.84108242
16090,1745,10,"",Невелика,Невелика,Залізничний район,,,,23.97855263,49.84203407
16091,1745,12,"",Невелика,Невелика,Залізничний район,,,,23.97839867,49.84186936
16092,1745,3,"",Невелика,Невелика,Залізничний район,,,,23.97892542,49.84218120
16093,1745,4,"",Невелика,Невелика,Залізничний район,,,,23.97840787,49.84234168
16094,1745,6,"",Невелика,Невелика,Залізничний район,79052,,,23.97857527,49.84210860
16095,1747,1,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,,,24.01302218,49.83682404
16096,1747,10,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,,,24.01047646,49.83664116
16097,1747,10а,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,,,24.01023171,49.83655409
16098,1747,12,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00883395,49.83610989
16099,1747,12a,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,2015-03-16T00:00:00,94,24.00854947,49.83681942
16100,1747,14,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00869745,49.83594441
16101,1747,16,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00843357,49.83584495
16102,1747,18,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00828267,49.83578767
16103,1747,2,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.01168330,49.83710254
16104,1747,3,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,,,24.01142762,49.83664355
16105,1747,34,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00710487,49.83596963
16106,1747,36,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00692493,49.83590420
16107,1747,38,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.00675781,49.83584312
16108,1747,4,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.01137185,49.83697589
16109,1747,4а,"",Митрополита Андрея,Митрополита Андрея,Галицький район,,,,24.00942470,49.83627408
16110,1747,6,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.01108811,49.83686169
16111,1747,8,"",Митрополита Андрея,Митрополита Андрея,Галицький район,79016,,,24.01084422,49.83676331
16112,1748,10,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05388738,49.83720782
16113,1748,11,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04887342,49.83864310
16114,1748,11а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04908269,49.83858910
16115,1748,15,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04929337,49.83853674
16116,1748,17,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04950640,49.83848385
16117,1748,19,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04969769,49.83843597
16118,1748,23,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05025742,49.83828852
16119,1748,25,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05042905,49.83824470
16120,1748,27,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05071866,49.83847531
16121,1748,27а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05057495,49.83852051
16122,1748,31,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05146713,49.83804504
16123,1748,33,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05182876,49.83788852
16124,1748,34,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05528621,49.83686017
16125,1748,35,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05244072,49.83773938
16126,1748,35а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05254652,49.83798812
16127,1748,35б,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05286341,49.83783873
16128,1748,35в,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05290973,49.83760503
16129,1748,36,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05588662,49.83669326
16130,1748,37а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05393704,49.83755767
16131,1748,37б,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05424081,49.83785711
16132,1748,38,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05608686,49.83663554
16133,1748,38а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05633372,49.83656374
16134,1748,38б,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05655840,49.83649871
16135,1748,39,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05364473,49.83801339
16136,1748,3а,"",Некрасова М.,М.Некрасова,Личаківський район,,2015-09-22T00:00:00,377,24.04761492,49.83944602
16137,1748,4,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05039420,49.83813601
16138,1748,41,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05482504,49.83713550
16139,1748,42,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05685626,49.83641088
16140,1748,44,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05707699,49.83635085
16141,1748,45,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05522500,49.83712625
16142,1748,46,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05717837,49.83631812
16143,1748,46а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05734560,49.83627673
16144,1748,47,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05574187,49.83695687
16145,1748,48,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05757740,49.83620045
16146,1748,5,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04826418,49.83884897
16147,1748,51,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05618435,49.83680463
16148,1748,52,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05833381,49.83599004
16149,1748,53,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05642586,49.83673597
16150,1748,54,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05848958,49.83594565
16151,1748,55,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05678726,49.83663344
16152,1748,55а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05714971,49.83658467
16153,1748,56,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05908369,49.83577160
16154,1748,57,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05720672,49.83693923
16155,1748,59,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05840562,49.83627689
16156,1748,5а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04824869,49.83880486
16157,1748,6,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05217472,49.83739746
16158,1748,60,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05933920,49.83540168
16159,1748,60а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05942381,49.83537484
16160,1748,62,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05947637,49.83549559
16161,1748,62а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05957061,49.83542211
16162,1748,64,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05983467,49.83514412
16163,1748,64а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.06002121,49.83508163
16164,1748,66,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.06038473,49.83482030
16165,1748,66а,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.06046522,49.83476059
16166,1748,7,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04847202,49.83874586
16167,1748,73,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05998127,49.83525052
16168,1748,75,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.06017622,49.83530523
16169,1748,77,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.06027488,49.83510264
16170,1748,8,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.05317430,49.83737302
16171,1748,9,"",Некрасова М.,М.Некрасова,Личаківський район,,,,24.04859550,49.83871339
16172,1749,13,"",Немирівська,Немирівська,Залізничний район,,,,23.97185386,49.84536086
16173,1749,15,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97176858,49.84563114
16174,1749,17,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97167222,49.84576412
16175,1749,17а,"",Немирівська,Немирівська,Залізничний район,,,,23.97159338,49.84568154
16176,1749,25,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97152535,49.84631458
16177,1749,25а,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97155378,49.84621658
16178,1749,27,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97148639,49.84642923
16179,1749,29,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97125473,49.84680188
16180,1749,3,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97203530,49.84473723
16181,1749,31,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97125765,49.84670005
16182,1749,33,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97118423,49.84689537
16183,1749,35,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97118268,49.84711100
16184,1749,37,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97108215,49.84749286
16185,1749,39,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97097462,49.84770846
16186,1749,41,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97089917,49.84788041
16187,1749,43,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97077587,49.84815728
16188,1749,45,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97065290,49.84835988
16189,1749,47,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97053831,49.84856712
16190,1749,49,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97049089,49.84876759
16191,1749,5,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97201204,49.84484683
16192,1749,51,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97038095,49.84897147
16193,1749,7,"",Немирівська,Немирівська,Залізничний район,79052,,,23.97197260,49.84500920
16194,1750,1,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95497832,49.86902941
16195,1750,10,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95457641,49.86852347
16196,1750,11,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95492161,49.86840246
16197,1750,12,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95457729,49.86837214
16198,1750,12а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,2017-10-19T00:00:00,528,23.95458341,49.86842706
16199,1750,13,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95470834,49.86820403
16200,1750,14,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95456798,49.86834500
16201,1750,15,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95487180,49.86792210
16202,1750,16,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95447957,49.86824645
16203,1750,16а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95446654,49.86821106
16204,1750,1а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95520756,49.86899972
16205,1750,2,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95473357,49.86899995
16206,1750,20а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,2016-12-14T00:00:00,763,23.95424541,49.86788541
16207,1750,3,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95493335,49.86888916
16208,1750,3а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95524355,49.86888718
16209,1750,3б,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95492130,49.86885146
16210,1750,3в,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95506041,49.86881035
16211,1750,4,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95476999,49.86912452
16212,1750,4а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95472411,49.86897372
16213,1750,5,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95487295,49.86870441
16214,1750,5а,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,,,,23.95498505,49.86877187
16215,1750,6,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95467395,49.86884321
16216,1750,7,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95486155,49.86866314
16217,1750,8,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95461228,49.86867686
16218,1750,9,"",Нестора Літописця (Рясне),Нестора Літописця,Шевченківський район,79069,,,23.95481190,49.86856142
16219,1751,11,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96546409,49.84332857
16220,1751,13,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96520766,49.84331165
16221,1751,15,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96501839,49.84320599
16222,1751,17,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96476517,49.84326796
16223,1751,19,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96455643,49.84325627
16224,1751,2,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96632603,49.84354282
16225,1751,3,"",Нечая Д.,Д.Нечая,Залізничний район,,,,23.96637453,49.84337092
16226,1751,4,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96611089,49.84352134
16227,1751,4а,"",Нечая Д.,Д.Нечая,Залізничний район,,,,23.96604419,49.84351725
16228,1751,5,"",Нечая Д.,Д.Нечая,Залізничний район,,,,23.96614494,49.84334873
16229,1751,6,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96589340,49.84350841
16230,1751,7,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96589549,49.84333180
16231,1751,8,"",Нечая Д.,Д.Нечая,Залізничний район,,,,23.96564427,49.84349278
16232,1751,9,"",Нечая Д.,Д.Нечая,Залізничний район,79052,,,23.96567658,49.84336361
16233,1752,10,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01684306,49.83277028
16234,1752,11,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01652335,49.83271154
16235,1752,11а,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01629592,49.83276705
16236,1752,12,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01659903,49.83282821
16237,1752,13,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01608393,49.83282718
16238,1752,14,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01638714,49.83288103
16239,1752,15,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01556799,49.83301706
16240,1752,16,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01615908,49.83294332
16241,1752,17,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01537433,49.83317842
16242,1752,19,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01528918,49.83325534
16243,1752,2,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01765600,49.83256522
16244,1752,20,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01544152,49.83341775
16245,1752,21,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01510524,49.83340946
16246,1752,23,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01494158,49.83355131
16247,1752,3,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01737857,49.83250343
16248,1752,4,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01750012,49.83273865
16249,1752,5,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01723017,49.83254280
16250,1752,7,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01691580,49.83261600
16251,1752,8,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Галицький район,,,,24.01705547,49.83271949
16252,1752,9,"",Нечуя-Левицького І.,І.Нечуя-Левицького,Франківський район,,,,24.01663392,49.83268503
16253,1754,2,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03295800,49.83730478
16254,1754,20,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03246734,49.83802786
16255,1754,26,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03236601,49.83762539
16256,1754,3,"",Нижанківського О.,О.Нижанківського,Галицький район,79005,,,24.03277528,49.83714318
16257,1754,4,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03247234,49.83728938
16258,1754,4а,"",Нижанківського О.,О.Нижанківського,Галицький район,,,,24.03232310,49.83748729
