SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
Кутова;5а;;male;0;1;2;1;0;0;0;4
Кутова;6;;male;0;1;2;0;1;1;0;5
Кутова;7;;male;0;1;0;0;3;2;0;6
Кутова;8;;male;0;0;0;0;1;0;0;1
Кутова;9;;male;0;0;0;2;1;1;0;4
Кучера Р., акад.;10;;male;0;1;0;0;2;0;0;3
Кучера Р., акад.;12;;male;1;1;2;3;1;2;0;10
Кучера Р., акад.;13;;male;0;2;0;3;1;2;0;8
Кучера Р., акад.;15;;male;1;2;3;6;6;4;0;22
Кучера Р., акад.;16;;male;1;3;1;1;4;3;0;13
Кучера Р., акад.;17;;male;0;3;0;8;1;8;0;20
Кучера Р., акад.;18;;male;0;1;2;3;4;2;0;12
Кучера Р., акад.;19;;male;0;0;1;3;3;2;0;9
Кучера Р., акад.;20;;male;1;1;0;4;1;2;0;9
Кучера Р., акад.;22;;male;0;1;0;2;2;1;0;6
Кучера Р., акад.;24;;male;0;1;0;5;2;4;0;12
Кучера Р., акад.;26;;male;1;4;2;5;1;2;0;15
Кучера Р., акад.;4;;male;0;0;0;2;3;2;0;7
Кучера Р., акад.;6;;male;1;1;0;3;2;2;0;9
Кучера Р., акад.;8;;male;2;3;0;3;1;4;0;13
Кушевича С.;10;;male;0;0;0;2;2;2;0;6
Кушевича С.;12;;male;1;0;0;1;2;4;0;8
Кущова;11;;male;0;1;1;0;1;0;0;3
Кущова;3;;male;0;0;0;0;1;0;0;1
Кущова;4;;male;1;0;0;2;0;2;0;5
Кущова;4а;;male;0;0;0;3;0;1;0;4
Кущова;4б;;male;0;3;0;0;1;2;0;6
Кущова;5;;male;0;0;0;0;1;0;0;1
Кущова;5а;;male;0;0;0;0;0;1;0;1
Кущова;6;;male;0;0;0;1;0;0;0;1
Кущова;9;;male;2;0;1;1;1;0;0;5
Лаврівського І.;1;;male;0;0;0;1;0;0;0;1
Лаврівського І.;10;;male;1;0;0;2;0;0;0;3
Лаврівського І.;11;;male;0;1;0;1;1;1;0;4
Лаврівського І.;11а;;male;0;0;0;1;0;1;0;2
Лаврівського І.;12;;male;0;0;0;1;1;1;0;3
Лаврівського І.;13;;male;0;0;0;0;0;0;0;0
Лаврівського І.;15;;male;0;0;0;0;0;0;0;0
Лаврівського І.;16;;male;0;0;0;0;1;0;0;1
Лаврівського І.;17;;male;0;0;1;0;1;0;0;2
Лаврівського І.;18;;male;0;0;0;1;2;0;0;3
Лаврівського І.;19;;male;0;0;1;1;0;0;0;2
Лаврівського І.;2;;male;0;2;0;0;1;0;0;3
Лаврівського І.;21;;male;0;0;0;1;0;0;0;1
Лаврівського І.;21а;;male;0;1;0;1;0;1;0;3
Лаврівського І.;22;;male;0;1;0;1;1;1;0;4
Лаврівського І.;23;;male;1;0;0;0;0;1;0;2
Лаврівського І.;24;;male;0;0;1;0;1;0;0;2
Лаврівського І.;25;;male;0;0;0;0;0;0;0;0
Лаврівського І.;25а;;male;0;0;0;0;1;0;0;1
Лаврівського І.;27;;male;0;0;0;0;0;0;0;0
Лаврівського І.;27а;;male;3;0;0;0;0;0;0;3
Лаврівського І.;27б;;male;0;0;0;0;0;1;0;1
Лаврівського І.;29;;male;0;1;1;0;1;0;0;3
Лаврівського І.;29а;;male;0;0;0;1;1;0;0;2
Лаврівського І.;3;;male;0;1;0;0;0;0;0;1
Лаврівського І.;30;;male;0;0;0;0;1;0;0;1
Лаврівського І.;30а;;male;0;0;0;0;0;0;0;0
Лаврівського І.;31;;male;0;1;0;0;1;0;0;2
Лаврівського І.;31а;;male;0;0;0;3;0;1;0;4
Лаврівського І.;31б;;male;0;1;0;1;0;0;0;2
Лаврівського І.;32;;male;0;0;0;1;1;0;0;2
Лаврівського І.;33;;male;1;0;0;1;0;1;0;3
Лаврівського І.;33а;;male;0;0;0;1;2;0;0;3
Лаврівського І.;34;;male;0;1;0;0;0;1;0;2
Лаврівського І.;35;;male;1;1;1;1;3;2;0;9
Лаврівського І.;36;;male;0;0;0;1;0;0;0;1
Лаврівського І.;37;;male;1;2;0;0;2;1;0;6
Лаврівського І.;38;;male;0;0;0;0;1;1;0;2
Лаврівського І.;39;;male;0;0;0;0;1;0;0;1
Лаврівського І.;4;;male;0;0;0;0;0;1;0;1
Лаврівського І.;41;;male;0;0;0;0;0;1;0;1
Лаврівського І.;43;;male;0;0;0;1;0;0;0;1
Лаврівського І.;43а;;male;0;0;0;1;0;0;0;1
Лаврівського І.;45;;male;0;0;0;1;0;1;0;2
Лаврівського І.;45а;;male;0;0;0;1;2;0;0;3
Лаврівського І.;47;;male;0;0;0;3;0;0;0;3
Лаврівського І.;49;;male;0;2;0;2;1;1;0;6
Лаврівського І.;49а;;male;0;0;0;0;0;0;0;0
Лаврівського І.;5;;male;0;0;0;0;2;0;0;2
Лаврівського І.;51;;male;0;0;0;0;0;1;0;1
Лаврівського І.;6;;male;0;0;0;0;1;1;0;2
Лаврівського І.;7;;male;1;0;0;2;0;2;0;5
Лаврівського І.;7б;;male;0;0;0;0;0;0;0;0
Лаврівського І.;8;;male;0;0;0;1;1;0;0;2
Лазаренка Є., акад.;11;;male;3;5;3;14;12;9;0;46
Лазаренка Є., акад.;15;;male;0;1;0;0;1;1;0;3
Лазаренка Є., акад.;21;;male;1;2;1;1;0;1;0;6
Лазаренка Є., акад.;23;;male;0;0;0;1;1;3;0;5
Лазаренка Є., акад.;26а;;male;0;0;0;0;0;1;0;1
Лазаренка Є., акад.;27;;male;7;6;5;19;29;18;0;84
Лазаренка Є., акад.;28а;;male;0;0;0;1;1;0;0;2
Лазаренка Є., акад.;3;;male;0;6;0;4;7;3;0;20
Лазаренка Є., акад.;30;;male;0;0;0;1;0;1;0;2
Лазаренка Є., акад.;34;;male;0;4;1;5;3;4;0;17
Лазаренка Є., акад.;36;;male;10;19;5;40;22;56;0;152
Лазаренка Є., акад.;38;;male;5;27;60;40;21;21;0;174
Лазаренка Є., акад.;40;;male;2;0;297;94;2;0;0;395
Лазаренка Є., акад.;42.;;male;1;0;591;176;0;0;0;768
Лазаренка Є., акад.;48;;male;10;28;19;56;69;31;0;213
Лазаренка Є., акад.;48а;;male;19;44;23;58;81;33;0;258
Лазаренка Є., акад.;4б;;male;5;2;0;3;2;0;0;12
Лазаренка Є., акад.;5;;male;12;6;3;40;31;14;0;106
Лазаренка Є., акад.;5а;;male;2;1;0;3;1;2;0;9
Лазаренка Є., акад.;7;;male;1;2;1;17;19;11;0;51
Лазаренка Є., акад.;7а;;male;0;0;0;0;1;1;0;2
Лазаренка Є., акад.;8;;male;3;3;3;18;13;8;0;48
Лазаренка Є., акад.;9;;male;2;5;5;15;12;15;0;54
Лазнева;3;;male;0;0;1;1;6;4;0;12
Лазнева;8;;male;0;0;1;3;1;1;0;6
Лазнева;8а;;male;0;0;0;1;1;0;0;2
Ламана;6;;male;0;0;0;0;0;1;0;1
Ламана;8;;male;0;0;1;0;1;0;0;2
Ланова;10;;male;0;0;1;0;2;0;0;3
Ланова;11;;male;0;1;0;1;1;2;0;5
Ланова;12;;male;0;1;1;0;0;1;0;3
Ланова;13;;male;3;0;1;5;2;2;0;13
Ланова;13б;;male;0;0;0;2;1;0;0;3
Ланова;14а;;male;0;0;1;0;0;0;0;1
Ланова;14в;;male;0;0;0;0;0;0;0;0
Ланова;14г;;male;1;1;0;0;0;0;0;2
Ланова;14д;;male;0;0;0;0;0;0;0;0
Ланова;14е;;male;1;0;0;0;0;0;0;1
Ланова;15;;male;0;0;0;0;1;0;0;1
Ланова;16;;male;0;0;0;0;0;1;0;1
Ланова;17;;male;1;0;0;2;2;1;0;6
Ланова;2;;male;1;0;0;2;0;0;0;3
Ланова;3;;male;0;0;0;1;0;0;0;1
Ланова;5;;male;1;2;0;2;1;0;0;6
Ланова;6;;male;0;1;0;2;0;0;0;3
Ланова;6а;;male;0;0;0;1;2;0;0;3
Ланова;7;;male;0;0;0;0;3;0;0;3
Ланова;9;;male;1;1;0;2;3;3;0;10
Ластів'яча;4;;male;0;0;0;1;1;0;0;2
Ластів'яча;6;;male;0;1;0;0;0;0;0;1
Ластів'яча;8;;male;0;1;0;0;0;0;0;1
Латвійська;11;;male;0;0;0;1;1;0;0;2
Латвійська;11а;;male;0;0;0;0;0;0;0;0
Латвійська;13;;male;0;0;0;1;2;2;0;5
Латвійська;15;;male;1;1;0;1;1;0;0;4
Латвійська;15а;;male;0;0;0;1;0;1;0;2
Латвійська;2;;male;2;0;0;2;1;0;0;5
Латвійська;2б;;male;0;0;0;0;0;1;0;1
Латвійська;4;;male;1;1;0;0;2;5;0;9
Латвійська;6;;male;0;0;0;0;0;1;0;1
Латвійська;6а;;male;0;0;0;1;0;1;0;2
Латвійська;6в;;male;1;1;1;0;1;0;0;4
Латвійська;9;;male;1;2;0;0;0;1;0;4
Латвійська;9а;;male;0;0;0;1;0;0;0;1
Лебедина;1;;male;0;0;0;0;1;0;0;1
Лебедина;10;;male;0;0;0;1;0;1;0;2
Лебедина;12;;male;0;0;0;0;0;0;0;0
Лебедина;12а;;male;0;0;0;0;1;0;0;1
Лебедина;13;;male;0;0;0;0;0;1;0;1
Лебедина;13а;;male;0;0;0;0;0;0;0;0
Лебедина;14;;male;0;1;0;1;0;0;0;2
Лебедина;15;;male;0;0;0;0;1;1;0;2
Лебедина;16;;male;0;0;0;0;1;0;0;1
Лебедина;17;;male;0;0;0;0;0;0;0;0
Лебедина;2;;male;0;0;0;2;1;0;0;3
Лебедина;3;;male;0;0;0;1;0;1;0;2
Лебедина;4;;male;0;0;0;0;0;0;0;0
Лебедина;5;;male;0;0;0;2;1;1;0;4
Лебедина;6;;male;0;0;0;0;0;1;0;1
Лебедина;7;;male;0;1;0;1;1;0;0;3
Лебедина;8;;male;0;0;0;0;0;1;0;1
Лебедина;9;;male;0;1;0;0;1;0;0;2
Левандівська;1;;male;0;0;0;0;2;1;0;3
Левандівська;10;;male;0;0;0;0;0;1;0;1
Левандівська;11а;;male;1;3;2;5;2;1;0;14
Левандівська;13;;male;1;2;0;8;2;3;0;16
Левандівська;13а;;male;2;0;0;5;3;1;0;11
Левандівська;14;;male;0;1;0;1;4;0;0;6
Левандівська;14а;;male;1;1;0;3;6;1;0;12
Левандівська;15;;male;2;1;0;5;3;2;0;13
Левандівська;15а;;male;4;0;0;5;5;4;0;18
Левандівська;16;;male;0;1;0;1;5;0;0;7
Левандівська;16а;;male;0;1;2;4;5;2;0;14
Левандівська;17;;male;0;0;2;2;3;3;0;10
Левандівська;17а;;male;0;1;0;3;1;0;0;5
Левандівська;18;;male;1;2;1;2;4;2;0;12
Левандівська;19;;male;1;1;0;3;4;5;0;14
Левандівська;19а;;male;3;0;0;3;2;2;0;10
Левандівська;2;;male;2;1;0;1;0;1;0;5
Левандівська;20;;male;0;1;0;1;2;2;0;6
Левандівська;21;;male;0;2;1;4;1;1;0;9
Левандівська;21а;;male;0;1;0;5;8;1;0;15
Левандівська;22;;male;1;2;0;3;1;2;0;9
Левандівська;22а;;male;0;0;0;3;2;2;0;7
Левандівська;23;;male;3;1;2;4;2;4;0;16
Левандівська;24;;male;0;1;0;2;1;2;0;6
Левандівська;25;;male;4;6;1;10;36;5;0;62
Левандівська;26;;male;1;1;1;1;2;1;0;7
Левандівська;28;;male;1;1;0;6;1;1;0;10
Левандівська;36;;male;1;2;2;7;5;3;0;20
Левандівська;36а;;male;3;4;2;8;7;2;0;26
Левандівська;5;;male;1;1;2;8;6;0;0;18
Левандівська;6;;male;0;0;0;0;1;1;0;2
Левандівська;8;;male;0;0;0;0;0;0;0;0
Левандівська;9;;male;2;8;4;8;10;5;0;37
Левандівська;9а;;male;1;8;2;13;12;20;0;56
Левинського І.;1;;male;1;1;1;2;3;0;0;8
Левинського І.;14;;male;0;1;1;2;1;2;0;7
Левинського І.;2;;male;2;0;1;2;5;3;0;13
Левинського І.;3;;male;1;2;0;4;4;3;0;14
Левинського І.;4;;male;0;1;2;3;2;2;0;10
Левинського І.;5;;male;0;0;1;1;2;3;0;7
Левинського І.;6;;male;0;0;0;2;0;3;0;5
Левицького К.;10;;male;0;0;0;1;5;4;0;10
Левицького К.;100;;male;0;1;0;1;0;1;0;3
Левицького К.;101;;male;0;1;1;2;3;2;0;9
Левицького К.;102;;male;0;2;0;0;6;0;0;8
Левицького К.;103;;male;0;0;0;1;3;3;0;7
Левицького К.;104;;male;0;0;0;1;0;0;0;1
Левицького К.;105;;male;0;0;0;1;0;0;0;1
Левицького К.;106;;male;0;3;1;11;7;11;0;33
Левицького К.;107;;male;0;0;0;0;0;0;0;0
Левицького К.;108;;male;0;0;0;1;3;0;0;4
Левицького К.;11;;male;3;3;1;5;2;2;0;16
Левицького К.;110;;male;0;1;1;0;0;0;0;2
Левицького К.;112а;;male;1;0;0;1;1;0;0;3
Левицького К.;116;;male;1;0;0;1;1;1;0;4
Левицького К.;118;;male;1;0;0;0;0;3;0;4
Левицького К.;11а;;male;1;0;1;0;0;0;0;2
Левицького К.;12;;male;2;0;0;1;0;3;0;6
Левицького К.;120;;male;0;0;0;0;0;1;0;1
Левицького К.;122;;male;0;0;0;5;1;1;0;7
Левицького К.;124;;male;0;7;1;4;9;5;0;26
Левицького К.;130;;male;0;0;0;1;0;0;0;1
Левицького К.;132;;male;0;0;0;0;2;0;0;2
Левицького К.;14;;male;2;0;0;4;6;3;0;15
Левицького К.;15;;male;0;1;0;1;0;0;0;2
Левицького К.;15а;;male;2;0;0;2;2;1;0;7
Левицького К.;16;;male;0;1;0;4;3;3;0;11
Левицького К.;17;;male;1;2;0;1;3;2;0;9
Левицького К.;19;;male;0;1;2;4;2;0;0;9
Левицького К.;2;;male;0;0;1;0;1;0;0;2
Левицького К.;20;;male;0;0;0;2;3;2;0;7
Левицького К.;21;;male;1;3;0;2;3;2;0;11
Левицького К.;21а;;male;1;3;1;2;3;4;0;14
Левицького К.;22;;male;0;4;0;0;5;4;0;13
Левицького К.;23;;male;0;1;0;1;1;1;0;4
Левицького К.;25;;male;0;0;0;3;0;4;0;7
Левицького К.;25а;;male;0;0;0;2;4;2;0;8
Левицького К.;26;;male;0;1;0;6;5;6;0;18
Левицького К.;27;;male;0;0;0;1;2;1;0;4
Левицького К.;28;;male;0;0;0;1;1;1;0;3
Левицького К.;29;;male;0;3;2;1;2;2;0;10
Левицького К.;3;;male;2;1;0;5;4;3;0;15
Левицького К.;30;;male;0;0;0;1;3;0;0;4
Левицького К.;31;;male;0;0;0;3;1;2;0;6
Левицького К.;33;;male;0;2;1;5;1;0;0;9
Левицького К.;35;;male;0;0;0;2;1;0;0;3
Левицького К.;36;;male;0;2;1;3;1;2;0;9
Левицького К.;37;;male;0;2;0;1;1;1;0;5
Левицького К.;38;;male;0;0;0;2;2;2;0;6
Левицького К.;4;;male;1;1;0;2;1;2;0;7
Левицького К.;40;;male;0;2;0;0;7;3;0;12
Левицького К.;40а;;male;0;0;0;0;1;0;0;1
Левицького К.;41;;male;0;0;1;0;0;0;0;1
Левицького К.;42;;male;0;1;2;2;3;2;0;10
Левицького К.;43;;male;2;0;0;4;3;4;0;13
Левицького К.;43а;;male;0;1;1;0;2;2;0;6
Левицького К.;44;;male;1;1;1;4;2;2;0;11
Левицького К.;45;;male;0;2;2;4;3;2;0;13
Левицького К.;47;;male;1;3;1;0;3;1;0;9
Левицького К.;48;;male;0;1;0;0;4;0;0;5
Левицького К.;5;;male;0;0;0;1;2;3;0;6
Левицького К.;50;;male;1;1;0;2;6;2;0;12
Левицького К.;51;;male;0;1;1;3;1;1;0;7
Левицького К.;52;;male;0;1;2;1;3;1;0;8
Левицького К.;53;;male;0;0;0;2;1;1;0;4
Левицького К.;56;;male;1;0;0;1;2;2;0;6
Левицького К.;58;;male;0;1;1;3;4;1;0;10
Левицького К.;6;;male;0;1;0;3;5;5;0;14
Левицького К.;60;;male;0;2;2;3;4;3;0;14
Левицького К.;62;;male;0;2;1;0;7;1;0;11
Левицького К.;64;;male;0;1;0;4;2;3;0;10
Левицького К.;64а;;male;0;0;0;1;1;0;0;2
Левицького К.;64б;;male;0;0;0;1;0;0;0;1
Левицького К.;66;;male;1;0;0;6;2;1;0;10
Левицького К.;67а;;male;0;0;36;10;0;0;0;46
Левицького К.;68;;male;1;1;0;1;0;0;0;3
Левицького К.;69;;male;0;1;0;4;3;3;0;11
Левицького К.;7;;male;0;0;0;2;1;0;0;3
Левицького К.;70;;male;1;2;0;2;2;0;0;7
Левицького К.;71;;male;0;2;1;3;9;4;0;19
Левицького К.;73;;male;0;2;2;2;3;4;0;13
Левицького К.;74;;male;9;7;3;9;16;0;0;44
Левицького К.;75;;male;0;2;1;2;2;1;0;8
Левицького К.;75а;;male;6;5;5;11;16;22;0;65
Левицького К.;76;;male;3;4;0;4;5;1;0;17
Левицького К.;77;;male;1;1;1;1;3;1;0;8
Левицького К.;78;;male;1;3;0;3;4;3;0;14
Левицького К.;79;;male;1;1;0;3;4;2;0;11
Левицького К.;8;;male;1;0;0;2;1;3;0;7
Левицького К.;80;;male;2;2;0;2;6;1;0;13
Левицького К.;81;;male;1;1;0;2;4;3;0;11
Левицького К.;82;;male;0;0;0;0;1;1;0;2
Левицького К.;83;;male;0;0;1;3;8;3;0;15
Левицького К.;85;;male;0;0;0;1;1;3;0;5
Левицького К.;87;;male;4;5;1;11;16;6;0;43
Левицького К.;9;;male;0;0;1;3;2;3;0;9
Левицького К.;91;;male;1;0;0;5;2;6;0;14
Левицького К.;93;;male;0;0;0;2;1;1;0;4
Левицького К.;93а;;male;0;2;0;1;1;0;0;4
Левицького К.;96;;male;0;0;0;4;3;0;0;7
Левицького К.;97;;male;1;1;1;1;1;0;0;5
Левицького К.;98;;male;1;2;1;1;1;1;0;7
Левицького К.;99;;male;1;1;1;0;2;0;0;5
Лемика М.;28;;male;0;0;0;2;1;2;0;5
Лемика М.;30;;male;1;3;0;1;4;2;0;11
Лемика М.;30а;;male;0;0;2;13;5;15;0;35
Лемика М.;30б;;male;0;0;0;0;0;0;0;0
Лемика М.;30-в;;male;0;1;0;1;0;1;0;3
Лемика М.;32;;male;0;0;0;1;1;2;0;4
Лемика М.;32а;;male;0;0;0;4;3;1;0;8
Лемика М.;34;;male;2;2;0;5;1;0;0;10
Лемківська;1;;male;0;0;0;2;2;2;0;6
Лемківська;10;;male;1;1;0;3;3;0;0;8
Лемківська;12;;male;1;0;0;2;0;1;0;4
Лемківська;14;;male;1;1;1;2;5;2;0;12
Лемківська;16;;male;0;2;0;1;2;1;0;6
Лемківська;1а;;male;0;0;0;2;0;1;0;3
Лемківська;2;;male;0;1;2;4;6;1;0;14
Лемківська;26;;male;3;1;0;1;0;2;0;7
Лемківська;4;;male;2;0;2;4;5;3;0;16
Лемківська;5;;male;4;1;0;3;7;2;0;17
Лемківська;6;;male;0;0;4;4;2;3;0;13
Лемківська;8;;male;1;1;1;3;2;1;0;9
Лемківська;9;;male;2;1;1;2;0;0;0;6
Лемківська;9а;;male;1;0;0;0;0;0;0;1
Ленона Дж.;1;;male;6;1;3;6;4;0;0;20
Ленона Дж.;25;;male;4;18;4;29;13;21;0;89
Ленона Дж.;27;;male;3;8;3;14;12;21;0;61
Ленона Дж.;3;;male;8;7;0;5;2;1;0;23
Ленона Дж.;33;;male;6;6;3;18;19;11;0;63
Ленона Дж.;35;;male;2;17;3;12;15;3;0;52
Ленона Дж.;37;;male;13;12;4;13;9;4;0;55
Ленона Дж.;39;;male;7;16;10;11;20;2;0;66
Леонтовича М.;1;;male;0;1;1;2;8;2;0;14
Леонтовича М.;13;;male;0;0;0;1;4;3;0;8
Леонтовича М.;15;;male;0;0;0;1;3;1;0;5
Леонтовича М.;17;;male;3;3;0;3;0;0;0;9
Леонтовича М.;19;;male;2;0;0;2;1;2;0;7
Леонтовича М.;3;;male;3;4;0;1;4;2;0;14
Леонтовича М.;5;;male;0;0;3;5;4;3;0;15
Леонтовича М.;6;;male;1;4;2;6;4;3;0;20
Леонтовича М.;7;;male;4;0;2;6;8;5;0;25
Леонтовича М.;8;;male;0;1;2;3;4;4;0;14
Леонтовича М.;9;;male;1;1;0;5;3;2;0;12
Лепкого Б.;10;;male;0;1;0;1;2;0;0;4
Лепкого Б.;11;;male;0;0;0;2;1;1;0;4
Лепкого Б.;12;;male;0;0;0;2;2;2;0;6
Лепкого Б.;14;;male;0;3;1;1;4;6;0;15
Лепкого Б.;15;;male;1;2;0;2;2;1;0;8
Лепкого Б.;20;;male;1;2;1;3;3;2;0;12
Лепкого Б.;3;;male;3;1;0;5;3;4;0;16
Лепкого Б.;4;;male;1;0;0;2;0;2;0;5
Лепкого Б.;5;;male;0;1;1;5;2;1;0;10
Лепкого Б.;6;;male;1;1;0;3;6;2;0;13
Лепкого Б.;7;;male;1;1;0;1;2;3;0;8
Лесі Українки;11;;male;2;0;1;2;5;1;0;11
Лесі Українки;12;;male;0;2;0;0;1;0;0;3
Лесі Українки;14;;male;0;0;0;1;2;1;0;4
Лесі Українки;15;;male;1;0;1;5;6;4;0;17
Лесі Українки;16;;male;2;3;0;3;1;2;0;11
Лесі Українки;17;;male;0;1;0;2;2;3;0;8
Лесі Українки;18;;male;0;4;0;2;1;1;0;8
Лесі Українки;21;;male;1;1;0;6;0;1;0;9
Лесі Українки;23;;male;0;0;0;0;1;0;0;1
Лесі Українки;25;;male;1;0;0;1;3;0;0;5
Лесі Українки;27;;male;2;2;0;0;0;2;0;6
Лесі Українки;33;;male;1;1;0;2;1;0;0;5
Лесі Українки;35;;male;0;0;0;2;0;5;0;7
Лесі Українки;36;;male;1;1;1;1;6;2;0;12
Лесі Українки;37;;male;0;0;0;0;3;2;0;5
Лесі Українки;41;;male;0;0;0;1;3;3;0;7
Лесі Українки;43;;male;2;4;3;4;3;2;0;18
Лесі Українки;7;;male;1;1;1;5;6;3;0;17
Ливарна;2;;male;0;1;0;2;5;2;0;10
Ливарна;4;;male;1;0;0;2;1;2;0;6
Ливарна;5;;male;0;1;0;3;1;1;0;6
Ливарна;6;;male;1;0;0;3;2;4;0;10
Ливарна;9;;male;1;2;0;5;4;2;0;14
Лижв'ярська;17;;male;0;1;0;1;0;0;0;2
Лижв'ярська;17а;;male;0;0;0;0;1;0;0;1
Лижв'ярська;18;;male;1;0;1;1;0;1;0;4
Лижв'ярська;19;;male;0;0;0;1;1;0;0;2
Лижв'ярська;20;;male;0;0;1;1;3;1;0;6
Лижв'ярська;22;;male;0;0;0;0;1;0;0;1
Лижв'ярська;24;;male;0;0;1;0;2;3;0;6
Лижв'ярська;26;;male;1;0;0;3;0;2;0;6
Лижв'ярська;28;;male;0;0;0;0;0;0;0;0
Лижв'ярська;36;;male;0;0;0;0;0;1;0;1
Лижв'ярська;40;;male;0;0;0;0;0;1;0;1
Липи Ю.;10;;male;1;11;2;15;23;48;0;100
Липи Ю.;12;;male;1;12;9;23;35;37;0;117
Липи Ю.;14;;male;5;16;4;15;30;18;0;88
Липи Ю.;16;;male;10;27;16;42;36;34;0;165
Липи Ю.;18;;male;6;11;3;34;22;31;0;107
Липи Ю.;20;;male;6;18;8;25;29;20;0;106
Липи Ю.;35;;male;9;11;7;19;21;12;0;79
Липи Ю.;37;;male;8;12;4;26;27;18;0;95
Липи Ю.;39;;male;13;37;23;77;62;73;0;285
Липи Ю.;43;;male;7;10;5;18;16;20;0;76
Липи Ю.;45;;male;23;43;23;83;76;65;0;313
Липинського В.;13;;male;5;13;7;19;27;13;0;84
Липинського В.;22;;male;0;0;0;0;0;1;0;1
Липинського В.;23;;male;0;0;1;0;1;0;0;2
Липинського В.;24;;male;0;0;0;0;1;0;0;1
Липинського В.;25;;male;0;0;0;0;0;0;0;0
Липинського В.;25а;;male;0;0;0;1;0;0;0;1
Липинського В.;26;;male;0;0;0;1;0;0;0;1
Липинського В.;28;;male;8;3;1;7;8;1;0;28
Липинського В.;3;;male;10;16;10;30;34;23;0;123
Липинського В.;48;;male;0;0;0;0;0;1;0;1
Липинського В.;48а;;male;1;0;0;0;1;0;0;2
Липинського В.;5;;male;1;4;3;38;29;32;0;107
Липинського В.;50;;male;0;0;0;0;0;2;0;2
Липинського В.;58;;male;2;6;3;26;22;9;0;68
Липинського В.;6;;male;4;17;4;20;26;26;0;97
Липинського В.;65;;male;0;0;0;1;2;1;0;4
Липківського В., митр.;1;;male;0;0;0;1;0;1;0;2
Липківського В., митр.;10;;male;0;0;0;0;0;1;0;1
Липківського В., митр.;11;;male;0;0;0;0;1;0;0;1
Липківського В., митр.;11а;;male;0;0;0;1;0;0;0;1
Липківського В., митр.;14;;male;0;1;0;0;1;2;0;4
Липківського В., митр.;20;;male;1;1;0;3;0;0;0;5
Липківського В., митр.;20а;;male;1;0;0;7;2;0;0;10
Липківського В., митр.;21;;male;2;3;1;3;1;2;0;12
Липківського В., митр.;25;;male;0;0;0;1;1;0;0;2
Липківського В., митр.;3;;male;0;0;0;1;0;1;0;2
Липківського В., митр.;33;;male;0;0;0;0;0;0;0;0
Липківського В., митр.;33а;;male;0;0;0;0;0;1;0;1
Липківського В., митр.;34;;male;0;0;0;0;0;0;0;0
Липківського В., митр.;35;;male;0;0;0;2;0;0;0;2
Липківського В., митр.;38;;male;0;0;0;0;0;0;0;0
Липківського В., митр.;41;;male;0;0;0;1;1;0;0;2
Липківського В., митр.;42;;male;0;0;0;0;0;1;0;1
Липківського В., митр.;43;;male;1;0;0;1;0;0;0;2
Липківського В., митр.;43а;;male;1;0;0;0;0;0;0;1
Липківського В., митр.;44;;male;0;0;0;0;0;0;0;0
Липківського В., митр.;44а;;male;0;0;0;1;1;0;0;2
Липківського В., митр.;45;;male;1;0;0;2;1;0;0;4
Липківського В., митр.;7;;male;0;0;0;0;1;0;0;1
Липківського В., митр.;8;;male;0;0;1;1;1;0;0;3
Липківського В., митр.;9;;male;0;0;0;0;0;1;0;1
Липова Алея;1;;male;4;8;5;15;22;22;0;76
Липова Алея;11;;male;2;7;2;10;10;10;0;41
Липова Алея;13;;male;5;8;1;12;6;4;0;36
Липова Алея;15;;male;5;2;0;3;1;0;0;11
Липова Алея;5;;male;6;16;6;20;25;12;0;85
Липова Алея;5а;;male;4;15;4;24;12;12;0;71
Липова Алея;5б;;male;6;7;2;18;13;15;0;61
Липова Алея;5в;;male;0;1;0;1;3;0;0;5
Липова Алея;7;;male;4;6;5;15;18;4;0;52
Липова Алея;9;;male;9;12;34;59;67;11;0;192
Лисеницька;1;;male;10;25;8;29;38;33;0;143
Лисеницька;11;;male;3;19;5;14;30;15;0;86
Лисеницька;11а;;male;8;11;8;18;31;14;0;90
Лисеницька;12;;male;0;1;0;0;1;0;0;2
Лисеницька;13;;male;14;17;7;60;28;38;0;164
Лисеницька;15;;male;0;3;2;0;1;0;0;6
Лисеницька;16;;male;0;0;0;1;1;0;0;2
Лисеницька;17;;male;0;0;0;0;1;0;0;1
Лисеницька;19;;male;0;0;0;1;1;1;0;3
Лисеницька;19б;;male;10;11;3;10;6;2;0;42
Лисеницька;2;;male;0;27;52;1;0;0;0;80
Лисеницька;28;;male;0;0;1;0;0;1;0;2
Лисеницька;28а;;male;0;0;0;0;0;0;0;0
Лисеницька;2а;;male;8;8;0;5;5;4;0;30
Лисеницька;32;;male;0;0;0;0;0;1;0;1
Лисеницька;32а;;male;0;0;0;0;0;0;0;0
Лисеницька;33;;male;0;0;0;0;1;0;0;1
Лисеницька;34;;male;0;0;0;2;0;0;0;2
Лисеницька;34а;;male;0;1;0;0;0;0;0;1
Лисеницька;34в;;male;0;0;0;0;0;0;0;0
Лисеницька;4;;male;6;17;5;33;36;25;0;122
Лисеницька;44;;male;1;0;0;1;1;0;0;3
Лисеницька;5;;male;6;12;8;30;31;22;0;109
