lat,long,number_of_people
49.84212026,24.07580636,9
49.84248842,24.07315280,3
49.84264677,24.07260669,4
49.84235926,24.07335533,6
49.84251400,24.07269294,2
49.84201909,24.07403675,1
49.84239704,24.07281828,3
49.84189686,24.07428763,4
49.86711334,24.00816218,16
49.86578042,24.01074749,7
49.86614211,24.01014747,3
49.86609754,24.01046893,4
49.86625537,24.01043927,2
49.86689184,24.00875733,12
49.84127785,24.07002706,7
49.84142402,24.07115527,1
49.84115948,24.06973849,5
49.84226836,24.06969474,9
49.84207421,24.06983237,11
49.84157910,24.06954828,10
49.84132643,24.06990154,8
49.84149601,24.07088579,6
49.84516258,23.97254655,4
49.84529013,23.97245073,7
49.84556772,23.97219951,2
49.84543513,23.97255986,8
49.84587498,23.97202970,12
49.84566238,23.97233910,6
49.84619619,23.97203986,6
49.84581682,23.97228186,2
49.84638560,23.97186596,3
49.84591128,23.97235728,2
49.84663566,23.97184042,12
49.84613615,23.97222915,1
49.84692866,23.97175239,3
49.84702544,23.97168219,11
49.84631770,23.97228752,3
49.84723079,23.97161290,4
49.84484744,23.97234727,4
49.84640000,23.97237167,4
49.84646898,23.97207916,5
49.84763984,23.97145918,9
49.84663668,23.97201071,7
49.84680430,23.97200509,6
49.84809880,23.97127556,2
49.84693801,23.97192084,9
49.84817335,23.97124495,1
49.84715487,23.97206667,2
49.84883836,23.97090459,4
49.84730685,23.97196683,8
49.84904591,23.97077740,5
49.84742631,23.97170131,4
49.84496185,23.97241590,3
49.84764688,23.97161629,6
49.84783060,23.97154365,4
49.84796325,23.97155890,4
49.84811211,23.97143743,1
49.84494667,23.97255508,3
49.84841833,23.97130264,3
49.84850741,23.97132225,11
49.84896002,23.97110904,8
49.84941595,23.97078028,11
49.84514013,23.97236048,1
49.84960352,23.97072440,4
49.84973747,23.97066818,3
49.84989063,23.97059387,5
49.85000708,23.97052862,8
49.85010624,23.97046886,4
49.84510510,23.97271656,1
49.85029133,23.97049453,6
49.85047853,23.97064411,7
49.85058032,23.97044433,5
49.85080729,23.97017950,3
49.84520883,23.97233856,4
49.85119356,23.97037389,12
49.83821078,24.08263311,3
49.83839554,24.08350026,3
49.83860548,24.08366407,7
49.83865369,24.08386329,10
49.83861546,24.08404401,2
49.83836019,24.08407118,8
49.83823766,24.08398513,7
49.83845484,24.08427187,4
49.83798741,24.08253305,1
49.83792532,24.08331715,4
49.83832070,24.08431061,6
49.83790236,24.08311949,6
49.83815020,24.08416221,2
49.83806398,24.08396972,9
49.83799544,24.08382055,5
49.83788790,24.08363881,3
49.83828861,24.08288967,3
49.83780186,24.08342361,1
49.83813297,24.08289201,6
49.83836270,24.08312724,5
49.83822143,24.08329827,4
49.83845983,24.08331155,4
49.83831545,24.08331766,4
49.83854578,24.08352231,2
49.85651190,24.04924372,24
49.85671083,24.04913470,6
49.85674824,24.04925284,2
49.85694614,24.04914310,7
49.85683599,24.04925575,12
49.85703327,24.04914750,6
49.85715590,24.04915224,12
49.85709934,24.04926886,17
49.85733087,24.04927831,23
49.85740519,24.04916502,8
49.85749663,24.04948256,7
49.85753313,24.04916650,26
49.85765482,24.04942216,14
49.85796432,24.04917551,4
49.85791732,24.04940486,3
49.85813491,24.04924782,11
49.85618909,24.04911760,9
49.85814178,24.04948637,7
49.85845379,24.04937229,6
49.85823424,24.04973975,4
49.85867436,24.04950282,16
49.85839016,24.04953797,2
49.85908466,24.04970731,3
49.85849051,24.04962604,4
49.85921297,24.04963039,5
49.85867203,24.04965804,2
49.85930171,24.04967620,4
49.85886029,24.04993608,7
49.85939783,24.04972709,6
49.85897193,24.04989707,10
49.85952321,24.04979899,2
49.85908750,24.04998257,6
49.85958540,24.04992292,3
49.85942005,24.05003982,15
49.85969055,24.04999713,2
49.85973644,24.05003303,2
49.85636903,24.04893385,3
49.85994053,24.04994785,6
49.85976255,24.05032510,6
49.85623226,24.04923689,22
49.85647469,24.04892725,7
49.85640790,24.04923914,4
49.85660612,24.04913059,5
49.81195583,24.04658892,9
49.81174248,24.04834418,7
49.81169749,24.04868946,3
49.81161614,24.04935355,4
49.81157567,24.04969456,7
49.81130507,24.05276799,6
49.81296143,24.05288984,4
49.81240252,24.05295428,3
49.81191454,24.04690102,8
49.81187493,24.04725292,19
49.81039110,24.05554148,27
49.81177657,24.04804375,8
49.87755777,24.06099644,3
49.87714475,24.06186536,3
49.87806748,24.06075377,7
49.87774752,24.06068531,7
49.87830613,24.06037609,10
49.87786584,24.06062473,8
49.87829534,24.05997064,12
49.87795656,24.06025165,6
49.87876217,24.05941262,6
49.87850471,24.05910995,6
49.87873907,24.05872276,12
49.87810273,24.05963210,3
49.87867310,24.05842511,10
49.87914114,24.05882165,4
49.87829666,24.05919505,1
49.87762371,24.06218734,5
49.87881926,24.05812580,4
49.87895160,24.05785640,4
49.87823456,24.05855873,4
49.87836654,24.05826139,9
49.87882300,24.05766012,11
49.87886740,24.05737271,5
49.87832479,24.05788419,4
49.87872129,24.05705544,7
49.87889605,24.05656212,4
49.87844628,24.05730927,5
49.87873481,24.05617989,10
49.87835845,24.05689850,5
49.87851652,24.05604743,2
49.87801224,24.05636551,10
49.87888154,24.05556937,6
49.87809883,24.05633157,4
49.87773067,24.06217757,3
49.87835947,24.05542399,7
49.87819646,24.05617997,3
49.87841915,24.05521934,9
49.87798052,24.05601474,13
49.87843640,24.05482169,12
49.87798938,24.05545860,7
49.87811066,24.06189230,1
49.87855879,24.05421008,5
49.87784651,24.05523218,2
49.87833746,24.05410439,9
49.87793883,24.05473613,5
49.87797306,24.05447903,4
49.87784920,24.05439250,2
49.87798766,24.05413603,5
49.87765554,24.06188308,1
49.87838918,24.05333189,9
49.87860398,24.05310574,7
49.87834414,24.05291184,1
49.87850007,24.05261030,12
49.87805054,24.06144866,6
49.87814647,24.05257200,9
49.87840919,24.05191755,6
49.87854970,24.05172904,4
49.87754462,24.06160020,10
49.82282233,24.00343937,10
49.82242207,24.00350056,1
49.82272606,24.00337900,11
49.82253163,24.00326272,14
49.82222395,24.00327591,8
49.82239805,24.00314005,15
49.82207770,24.00318486,11
49.82191328,24.00307636,9
49.82219432,24.00305633,2
49.82210240,24.00300184,6
49.82131271,24.00270957,7
49.82109485,24.00258208,4
49.82179217,24.00275189,1
49.82312839,24.00378582,8
49.82124989,24.00231976,4
49.82275568,24.00393232,2
49.82331870,24.00366229,6
49.82269481,24.00381618,1
49.84303677,24.07816843,4
49.84372918,24.07575542,8
49.84392119,24.07581913,9
49.84355630,24.07650250,3
49.84351577,24.07884827,11
49.84360449,24.07923770,6
49.84388092,24.07923026,8
49.83982420,24.08430545,3
49.83962519,24.08441379,10
49.83932126,24.08467058,8
49.83921755,24.08487351,4
49.78656552,24.07636571,9
49.78761764,24.08007671,9
49.78775586,24.08071823,3
49.78691291,24.07771382,8
49.78683224,24.07711715,3
49.87087931,24.05688941,22
49.87123607,24.05638178,15
49.87133385,24.05568790,10
49.87151982,24.05528877,2
49.87159682,24.05603581,4
49.87157832,24.05566115,2
49.87164900,24.05546257,9
49.87043931,24.05696848,10
49.87108586,24.05656960,5
49.84280204,24.02422169,14
49.84290670,24.02432370,13
49.84288514,24.02411769,30
49.84305672,24.02413578,52
49.84302390,24.02393637,11
49.84315002,24.02401029,22
49.84315684,24.02367116,37
49.84322001,24.02384041,1
49.84212595,24.02460371,26
49.84251113,24.02450544,37
49.84269248,24.02436615,62
49.86595432,23.96525897,7
49.86479794,23.96496689,2
49.86462933,23.96492360,5
49.86443722,23.96487679,5
49.86428213,23.96483109,9
49.86411719,23.96479904,2
49.86395155,23.96475419,4
49.86575047,23.96520696,4
49.86553564,23.96484116,3
49.86556393,23.96540361,13
49.86528144,23.96533265,9
49.86517860,23.96506115,5
49.83239712,23.98396675,6
49.83210411,23.98404772,9
49.83195518,23.98418212,7
49.83185650,23.98438212,7
49.83171323,23.98432155,6
49.83146836,23.98448822,2
49.83270067,23.98380393,5
49.86600182,23.96104239,2
49.86589150,23.96096378,2
49.86603116,23.96074176,3
49.86579843,23.96079939,4
49.86591162,23.96079325,2
49.86588197,23.96212656,4
49.86571886,23.96217687,3
49.86590789,23.96185507,4
49.86576141,23.96190949,7
49.86592236,23.96164224,2
49.86580788,23.96164917,4
49.86596017,23.96139167,7
49.86582323,23.96133713,6
49.84496004,24.03196421,18
49.84473858,24.03320669,6
49.84492447,24.03234205,9
49.84496293,24.03271812,5
49.84479400,24.03295204,27
49.84477035,24.03306029,10
49.82208144,23.97503307,7
49.82187312,23.97542164,3
49.82242012,23.97530959,10
49.82219611,23.97492721,2
49.84092613,24.09542612,11
49.84004969,24.09501315,11
49.83975421,24.09521481,6
49.84082873,24.09511127,5
49.84068653,24.09504125,5
49.84049539,24.09536833,4
49.84053831,24.09506682,1
49.84037590,24.09540293,3
49.84036492,24.09476636,2
49.84024580,24.09524883,4
49.80632101,24.00412407,422
49.80602558,23.98854360,222
49.80639388,23.98955318,306
49.80657309,23.98910947,238
49.80622063,23.98835037,255
49.80362367,23.99473324,181
49.80790585,23.99005446,305
49.80584869,23.98558431,371
49.80606814,23.98493107,192
49.80629800,23.98374168,396
49.80396334,24.00279384,624
49.80339262,23.99509186,274
49.80306437,23.99482910,183
49.80418494,24.00238138,456
49.80478935,24.00165383,285
49.80259369,23.99602903,365
49.80351260,24.00846639,547
49.80525443,24.00261318,211
49.80192795,23.99522675,292
49.80557128,24.00194060,243
49.80169194,23.99459116,160
49.80617874,24.00246094,216
49.80622525,24.00096139,207
49.80661667,24.00285866,607
49.80337735,23.99265226,225
49.80426939,23.99920407,763
49.80321300,23.99198718,259
49.80277622,23.99180669,280
49.80570841,24.00008242,907
49.80201286,23.99156148,197
49.80355197,23.99084805,185
49.80559803,24.00442868,481
49.80343408,23.98984923,263
49.80411412,23.99151610,238
49.80496013,23.99595488,359
49.80618085,23.99635012,398
49.80661633,23.99581409,182
49.80423756,23.98930229,287
49.80670965,23.99488925,163
49.80680016,23.99398042,182
49.80405925,23.98653495,321
49.80645648,23.99514733,215
49.80454946,23.98612881,532
49.80614508,23.99449811,231
49.80414870,23.98440117,349
49.80558091,23.99534042,290
49.80463560,23.98487426,208
49.80560801,24.00363411,692
49.80461786,23.98353532,186
49.80486410,23.99474971,599
49.80498418,23.99291993,372
49.80593345,23.99340003,272
49.80577690,23.99292522,260
49.80542309,23.99187306,262
49.80644333,23.99250554,222
49.80491560,24.00382812,222
49.80691021,23.99269729,230
49.80773416,23.99036306,163
49.80363913,23.99408735,211
49.80527080,23.99072315,548
49.80557211,23.98815203,252
49.85756336,24.04602512,11
49.85779081,24.04583878,3
49.84203407,23.97855263,6
49.84210860,23.97857527,5
49.83720782,24.05388738,85
49.83858910,24.04908269,26
49.83853674,24.04929337,26
49.83848385,24.04950640,11
49.83828852,24.05025742,19
49.83824470,24.05042905,17
49.83852051,24.05057495,6
49.83788852,24.05182876,30
49.83686017,24.05528621,3
49.83760503,24.05290973,24
49.83669326,24.05588662,22
49.83649871,24.05655840,33
49.83713550,24.05482504,30
49.83641088,24.05685626,8
49.83635085,24.05707699,22
49.83627673,24.05734560,18
49.83695687,24.05574187,119
49.83620045,24.05757740,39
49.83880486,24.04824869,19
49.83680463,24.05618435,5
49.83599004,24.05833381,3
49.83594565,24.05848958,4
49.83658467,24.05714971,6
49.83577160,24.05908369,2
49.83693923,24.05720672,265
49.83739746,24.05217472,12
49.83537484,24.05942381,6
49.83542211,24.05957061,5
49.83508163,24.06002121,15
49.83874586,24.04847202,12
49.83525052,24.05998127,1
49.83530523,24.06017622,6
49.83737302,24.05317430,82
49.83871339,24.04859550,32
49.84536086,23.97185386,4
49.84563114,23.97176858,3
49.84568154,23.97159338,5
49.84621658,23.97155378,14
49.84642923,23.97148639,1
49.84473723,23.97203530,18
49.84670005,23.97125765,4
49.84689537,23.97118423,28
49.84711100,23.97118268,1
49.84749286,23.97108215,5
49.84770846,23.97097462,6
49.84788041,23.97089917,5
49.84815728,23.97077587,6
49.84835988,23.97065290,3
49.84876759,23.97049089,1
49.84484683,23.97201204,13
49.84897147,23.97038095,5
49.84500920,23.97197260,4
49.86899972,23.95520756,8
49.86852347,23.95457641,4
49.86840246,23.95492161,3
49.86842706,23.95458341,11
49.86820403,23.95470834,4
49.86834500,23.95456798,5
49.86792210,23.95487180,4
49.86821106,23.95446654,2
49.86881035,23.95506041,7
49.86897372,23.95472411,2
49.86877187,23.95498505,6
49.86884321,23.95467395,2
49.86866314,23.95486155,4
49.86867686,23.95461228,3
49.86856142,23.95481190,3
49.84332857,23.96546409,4
49.84331165,23.96520766,6
49.84320599,23.96501839,6
49.84326796,23.96476517,10
49.84325627,23.96455643,6
49.84354282,23.96632603,12
49.84337092,23.96637453,10
49.84351725,23.96604419,6
49.84334873,23.96614494,9
49.84350841,23.96589340,12
49.84333180,23.96589549,12
49.84349278,23.96564427,4
49.84336361,23.96567658,2
49.83277028,24.01684306,20
49.83276705,24.01629592,32
49.83282821,24.01659903,24
49.83282718,24.01608393,22
49.83288103,24.01638714,20
49.83301706,24.01556799,17
49.83294332,24.01615908,18
49.83317842,24.01537433,18
49.83325534,24.01528918,22
49.83256522,24.01765600,2
49.83341775,24.01544152,8
49.83340946,24.01510524,22
49.83355131,24.01494158,11
49.83250343,24.01737857,30
49.83273865,24.01750012,15
49.83254280,24.01723017,21
49.83261600,24.01691580,33
49.83271949,24.01705547,19
49.83268503,24.01663392,13
49.83714318,24.03277528,24
49.83830540,24.03147069,1
49.84236887,23.97125877,5
49.84141230,23.97129222,144
49.84105607,23.97195038,40
49.84273924,23.97085012,352
49.84099259,23.97125776,22
49.84063761,23.97135457,19
49.84026980,23.97138012,22
49.83984630,23.97133167,81
49.84353779,23.97071494,433
49.84365005,23.97115843,63
49.84017997,23.97061984,218
49.83826013,23.97119218,184
49.84267026,23.97121797,7
49.84251867,23.97121028,8
49.84085755,24.06857100,3
49.84078740,24.07106157,1
49.84144684,24.07124048,1
49.84097013,24.07117067,7
49.84106014,24.07171505,8
49.84100388,24.07166958,1
49.84205238,24.07140533,3
49.84122307,24.07142361,12
49.84135768,24.07148725,7
49.84056391,24.06985250,4
49.84148680,24.07154252,7
49.84158547,24.07175782,2
49.84182484,24.07169813,8
49.84225214,24.07186402,8
49.84073209,24.06955691,6
49.84048278,24.07039216,11
49.84077935,24.07008803,7
49.84067929,24.07054127,5
49.84087399,24.07054893,4
49.84075083,24.07091022,2
49.84125648,24.07081592,5
49.83949935,24.05268485,13
49.83983115,24.05299392,8
49.84019243,24.05344053,90
49.84031301,24.05380408,24
49.84097671,24.05493258,167
49.84092101,24.05423823,1
49.84094508,24.05439602,1
49.84123329,24.05435171,4
49.84142107,24.05549498,3
49.84106528,24.05526866,9
49.84152475,24.05577245,28
49.83977821,24.05277923,14
49.84203706,24.05663395,26
49.84134615,24.05596875,3
49.84227410,24.05695868,55
49.84183824,24.05682796,2
49.84201646,24.05703313,3
49.84199906,24.05736537,4
49.84221344,24.05728042,6
49.83994433,24.05283568,12
49.84005319,24.05287235,7
49.83964281,24.05313185,3
49.84041976,24.05357347,83
49.84101898,24.06459867,6
49.84126028,24.06485057,5
49.84098774,24.06476252,3
49.84089616,24.06512249,29
49.84091665,24.06598698,4
49.84078947,24.06616750,6
49.84023514,24.06602687,8
49.83953087,24.06680124,7
49.84000478,24.06615669,17
49.83916775,24.06621020,42
49.83924500,24.06701498,14
49.83914334,24.06665427,6
49.83899688,24.06714502,7
49.83897030,24.06682105,1
49.83877848,24.06729423,4
49.83822762,24.06706071,13
49.83795783,24.06722457,21
49.84118505,24.06376099,9
49.83800189,24.06684808,10
49.84110948,24.06411274,2
49.84129464,24.06468517,10
49.84108242,24.06427169,5
49.83765882,24.01550771,22
49.83695098,24.01630571,26
49.83685111,24.01651507,19
49.83754525,24.01541167,20
49.83752796,24.01567278,3
49.83740555,24.01559277,19
49.83728416,24.01574159,12
49.83719379,24.01585756,22
49.83393132,24.01170792,16
49.83382257,24.01236961,9
49.83402145,24.01151977,14
49.83396065,24.01222824,25
49.83416729,24.01134619,5
49.83398975,24.01203027,19
49.83409415,24.01182393,18
49.83416316,24.01168227,12
49.83425767,24.01148952,28
49.83333160,24.01305635,14
49.83340400,24.01323116,11
49.83340969,24.01289786,14
49.83351174,24.01301398,24
49.83360901,24.01281002,34
49.85505530,24.05899957,3
49.85379851,24.06234418,2
49.85485959,24.06003976,2
49.85538267,24.04701769,59
49.85481513,24.06014561,5
49.85462823,24.06085155,6
49.85452199,24.06112767,8
49.85433551,24.06154622,17
49.85414373,24.06194022,4
49.85411484,24.06211521,1
49.85393496,24.06263299,6
49.85551913,24.04766147,20
49.85398977,24.06297300,9
49.85396118,24.06336752,12
49.85583371,24.05019307,12
49.85564403,24.04793789,7
49.85569466,24.05053169,8
49.85567923,24.04799182,5
49.85575177,24.05082556,9
49.85571725,24.05115020,7
49.85570842,24.05141986,7
49.85567323,24.05175725,9
49.85583743,24.04895729,4
49.85570881,24.05199474,6
49.85588977,24.04933549,12
49.85562149,24.05276910,12
49.85596169,24.05001192,7
49.85595616,24.05020221,6
49.85594269,24.05075359,4
49.85513519,24.05638759,7
49.85518021,24.05681533,5
49.85500076,24.04651332,11
49.85504416,24.05786104,1
49.85579862,24.05212970,9
49.85503904,24.05798770,3
49.85576541,24.05243980,22
49.85502196,24.05814645,5
49.85500855,24.05824523,4
49.85491196,24.05868146,4
49.85567704,24.05325403,4
49.85494348,24.05881002,3
49.85565900,24.05342370,3
49.85491281,24.05893075,1
49.85485183,24.05916293,13
49.85567184,24.05483699,4
49.85479650,24.05956837,6
49.85476359,24.05972540,2
49.85474506,24.05981882,4
49.85538821,24.05576331,6
49.85471387,24.05994746,2
49.85553532,24.05603654,6
49.85534285,24.05618039,6
49.85467411,24.06016640,13
49.85531136,24.05643619,9
49.85446870,24.06060191,15
